Date,Open,High,Low,Close,Adj Close,Volume
2015-06-24,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-06-25,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-06-26,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-06-29,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-06-30,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-01,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-02,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-03,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-06,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-07,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-08,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-09,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-10,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-13,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-14,818.200012,818.200012,818.200012,818.200012,764.733032,0
2015-07-15,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-16,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-17,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-20,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-21,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-22,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-23,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-24,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-27,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-28,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-29,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-30,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-07-31,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-03,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-04,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-05,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-06,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-07,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-10,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-11,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-12,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-13,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-14,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-17,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-18,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-19,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-20,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-21,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-24,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-25,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-26,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-27,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-28,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-08-31,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-01,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-02,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-03,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-04,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-07,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-08,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-09,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-10,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-11,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-14,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-15,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-16,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-18,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-21,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-22,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-23,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-24,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-28,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-29,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-09-30,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-01,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-05,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-06,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-07,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-08,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-09,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-12,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-13,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-14,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-15,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-16,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-19,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-20,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-21,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-23,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-26,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-27,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-28,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-29,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-10-30,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-02,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-03,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-04,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-05,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-06,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-09,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-10,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-13,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-16,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-17,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-18,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-19,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-20,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-23,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-24,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-26,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-27,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-11-30,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-01,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-02,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-03,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-04,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-07,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-08,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-09,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-10,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-11,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-14,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-15,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-16,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-17,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-18,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-21,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-22,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-23,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-24,818.200012,818.200012,818.200012,818.200012,777.079651,0
2015-12-28,1229.550049,1239.000000,1220.199951,1227.650024,1165.951782,1658317
2015-12-29,1226.550049,1239.900024,1225.599976,1234.300049,1172.267700,1716336
2015-12-30,1240.000000,1244.900024,1230.650024,1233.699951,1171.697754,1443470
2015-12-31,1233.900024,1274.699951,1233.900024,1263.750000,1200.237549,3215917
2016-01-01,1261.000000,1266.900024,1250.650024,1258.449951,1195.203857,676161
2016-01-04,1250.000000,1253.900024,1212.050049,1216.699951,1155.552246,1995329
2016-01-05,1229.900024,1233.449951,1206.500000,1209.400024,1148.619141,2325929
2016-01-06,1209.599976,1220.750000,1202.400024,1209.300049,1148.524048,2746330
2016-01-07,1198.849976,1203.550049,1175.000000,1179.449951,1120.174316,1780298
2016-01-08,1189.849976,1230.000000,1169.000000,1174.400024,1115.378052,2467149
2016-01-11,1165.000000,1171.000000,1150.099976,1161.550049,1103.173950,2288312
2016-01-12,1169.400024,1169.400024,1146.050049,1151.849976,1093.961304,1942208
2016-01-13,1157.000000,1173.650024,1145.349976,1167.650024,1108.967407,1830178
2016-01-14,1154.900024,1167.000000,1147.150024,1159.300049,1101.036865,3250397
2016-01-15,1160.699951,1167.300049,1143.150024,1149.800049,1092.014404,1890878
2016-01-18,1140.000000,1157.699951,1125.099976,1131.800049,1074.919189,2262744
2016-01-19,1132.900024,1157.150024,1130.900024,1153.000000,1095.053589,1418630
2016-01-20,1140.250000,1198.099976,1129.150024,1136.650024,1079.525391,2585069
2016-01-21,1147.050049,1147.699951,1121.150024,1131.099976,1074.254272,5451792
2016-01-22,1140.000000,1163.199951,1135.199951,1158.449951,1100.229736,2741456
2016-01-25,1165.000000,1183.400024,1155.000000,1174.599976,1115.568115,2457396
2016-01-27,1176.400024,1188.449951,1162.000000,1169.949951,1111.151855,2496568
2016-01-28,1150.000000,1159.650024,1138.000000,1147.750000,1090.067627,4077193
2016-01-29,1147.750000,1187.750000,1145.050049,1180.000000,1120.696655,3136336
2016-02-01,1182.400024,1193.949951,1170.599976,1180.050049,1120.744019,2136935
2016-02-02,1177.599976,1192.849976,1166.500000,1179.800049,1120.506714,2338231
2016-02-03,1174.400024,1180.849976,1158.400024,1160.949951,1102.604248,2896768
2016-02-04,1165.250000,1177.000000,1163.300049,1168.349976,1109.632080,1622222
2016-02-05,1169.000000,1186.099976,1169.000000,1182.949951,1123.498291,1168106
2016-02-08,1185.199951,1186.000000,1158.050049,1164.099976,1105.595703,1497068
2016-02-09,1151.099976,1168.650024,1140.300049,1159.900024,1101.607056,1662393
2016-02-10,1155.000000,1156.750000,1110.500000,1116.550049,1060.435547,2964666
2016-02-11,1110.300049,1115.099976,1058.050049,1066.650024,1013.043274,3006630
2016-02-12,1079.000000,1097.099976,1067.199951,1083.750000,1029.283936,3490711
2016-02-15,1093.400024,1102.000000,1076.000000,1080.449951,1026.149658,4217676
2016-02-16,1084.500000,1090.449951,1063.900024,1077.150024,1023.015564,3312107
2016-02-17,1078.000000,1085.400024,1060.150024,1076.300049,1022.208374,2237100
2016-02-18,1086.849976,1086.849976,1062.699951,1069.099976,1015.370239,3891721
