Date,Open,High,Low,Close,Adj Close,Volume
2015-06-24,91.199997,91.599998,89.000000,89.315002,69.474892,5687440
2015-06-25,88.324997,91.300003,88.084999,90.754997,70.595001,8601380
2015-06-26,89.940002,90.599998,88.209999,89.245003,69.420433,3960230
2015-06-29,87.800003,88.000000,86.000000,87.144997,67.786919,5583010
2015-06-30,87.000000,87.900002,86.355003,87.224998,67.849144,7938510
2015-07-01,87.500000,89.400002,87.400002,89.150002,69.346542,3296610
2015-07-02,90.199997,90.309998,88.309998,88.614998,68.930374,3106730
2015-07-03,88.599998,89.500000,86.709999,86.894997,67.592445,3720950
2015-07-06,85.875000,88.470001,84.415001,88.125000,78.484535,4158290
2015-07-07,88.199997,88.864998,87.000000,87.650002,78.061516,5258970
2015-07-08,86.945000,87.300003,84.334999,84.879997,75.594528,5448450
2015-07-09,85.099998,85.949997,83.459999,83.900002,74.721741,4946930
2015-07-10,84.989998,84.989998,81.800003,82.989998,73.911293,8017040
2015-07-13,83.510002,84.050003,81.995003,83.480003,74.347694,6870270
2015-07-14,84.004997,84.489998,82.705002,83.105003,74.013702,8426850
2015-07-15,83.485001,84.150002,82.150002,82.459999,73.439262,8968070
2015-07-16,83.000000,87.250000,82.535004,86.839996,77.340126,8516860
2015-07-17,86.680000,86.680000,85.349998,85.830002,76.440605,6176700
2015-07-20,85.695000,86.550003,85.000000,85.209999,75.888435,3209170
2015-07-21,85.400002,85.489998,83.025002,83.605003,74.459015,3706860
2015-07-22,83.389999,86.199997,83.000000,85.904999,76.507401,3978610
2015-07-23,86.199997,86.750000,85.254997,85.949997,76.547478,3992610
2015-07-24,85.900002,86.870003,84.050003,84.544998,75.296188,3543340
2015-07-27,84.199997,84.589996,81.099998,81.394997,72.490776,3971970
2015-07-28,81.599998,82.500000,80.000000,80.974998,72.116714,5514530
2015-07-29,80.955002,81.875000,80.004997,81.305000,72.410622,6404220
2015-07-30,80.995003,85.500000,80.239998,85.014999,75.714767,17834280
2015-07-31,85.000000,85.375000,82.540001,83.144997,74.049332,5538730
2015-08-03,83.099998,84.250000,81.900002,83.404999,74.280899,4551710
2015-08-04,83.900002,89.364998,82.550003,87.974998,78.350952,10741830
2015-08-05,89.000000,91.349998,88.400002,88.625000,78.929848,7235960
2015-08-06,88.800003,91.199997,87.114998,90.230003,80.359276,7855920
2015-08-07,90.300003,93.080002,89.849998,92.245003,82.153839,6474440
2015-08-10,92.199997,93.495003,90.800003,91.610001,81.588303,5391170
2015-08-11,91.205002,92.114998,88.959999,89.629997,79.824898,7367360
2015-08-12,88.985001,91.245003,87.254997,87.754997,78.155014,11933060
2015-08-13,88.500000,89.800003,85.125000,85.730003,76.351555,11228220
2015-08-14,86.500000,90.349998,85.519997,90.059998,80.207863,9206130
2015-08-17,90.000000,97.669998,90.000000,96.680000,86.103661,14490780
2015-08-18,97.250000,101.300003,95.415001,98.709999,87.911598,20205650
2015-08-19,98.500000,99.500000,95.650002,97.480003,86.816162,8608640
2015-08-20,96.154999,98.000000,95.309998,96.154999,85.636108,16718320
2015-08-21,94.199997,95.300003,93.110001,94.714996,84.353622,11999950
2015-08-24,91.000000,91.474998,85.500000,86.680000,77.197624,9891320
2015-08-25,87.904999,90.000000,82.870003,88.820000,79.103516,7624140
2015-08-26,88.599998,91.050003,86.000000,89.135002,79.384048,7803800
2015-08-27,89.900002,93.754997,89.654999,93.209999,83.013275,12623000
2015-08-28,95.000000,95.084999,91.260002,92.589996,82.461105,5894790
2015-08-31,92.900002,93.394997,91.205002,92.004997,81.940094,4991240
2015-09-01,90.315002,91.739998,89.300003,90.205002,80.336998,5320170
2015-09-02,90.300003,92.500000,88.529999,89.105003,79.357346,7482190
2015-09-03,89.699997,94.000000,89.449997,93.000000,82.826241,8770500
2015-09-04,92.500000,92.745003,89.205002,90.345001,80.461685,5668230
2015-09-07,90.605003,91.849998,88.555000,89.080002,79.335075,6717090
2015-09-08,89.500000,95.000000,89.099998,94.264999,83.952858,9845560
2015-09-09,96.879997,99.900002,95.474998,98.154999,87.417305,11875490
2015-09-10,96.650002,98.650002,95.245003,97.565002,86.891853,8878750
2015-09-11,98.404999,98.775002,95.699997,96.360001,85.818680,6720540
2015-09-14,98.019997,99.949997,96.360001,99.324997,88.459320,8455250
2015-09-15,99.849998,100.580002,94.309998,94.820000,84.447151,9069490
2015-09-16,95.699997,96.540001,94.099998,95.044998,84.647530,6624530
2015-09-18,96.099998,97.699997,92.620003,94.430000,84.099815,14930770
2015-09-21,93.510002,94.769997,92.330002,92.614998,82.483353,8287470
2015-09-22,92.805000,93.370003,90.309998,91.175003,81.200897,7904700
