Date,Open,High,Low,Close,Adj Close,Volume
2015-10-13,562.000000,564.849976,555.250000,561.000000,511.316772,639491
2015-10-14,559.000000,564.349976,545.200012,548.049988,499.513641,950851
2015-10-15,549.400024,555.000000,539.750000,545.299988,497.007172,1833925
2015-10-16,550.000000,551.500000,543.250000,545.799988,497.462921,1934451
2015-10-19,545.799988,560.000000,534.099976,541.599976,493.634888,1446786
2015-10-20,544.900024,550.299988,541.000000,548.099976,499.559235,1060182
2015-10-21,548.000000,549.200012,535.500000,539.450012,491.675323,1566054
2015-10-23,542.500000,547.000000,539.000000,540.099976,492.267670,1229160
2015-10-26,540.099976,545.000000,539.599976,542.650024,494.591919,814364
2015-10-27,543.299988,544.250000,536.099976,538.799988,491.082855,839550
2015-10-28,536.700012,554.000000,536.500000,549.549988,500.880859,1731286
2015-10-29,550.000000,556.549988,545.150024,549.000000,500.379547,3049427
2015-10-30,549.000000,550.250000,537.099976,539.150024,491.401917,879393
2015-11-02,541.000000,557.500000,532.450012,556.049988,506.805176,1862983
2015-11-03,558.299988,563.000000,548.500000,556.750000,507.443176,1884815
2015-11-04,568.000000,568.500000,540.099976,542.900024,494.819824,3424936
2015-11-05,545.500000,546.950012,532.950012,534.950012,487.573853,1057337
2015-11-06,537.000000,537.349976,526.150024,533.450012,486.206635,1218451
2015-11-09,524.000000,534.849976,519.049988,532.400024,485.249695,2136740
2015-11-10,532.400024,532.950012,523.549988,524.950012,478.459442,860680
2015-11-13,520.000000,525.549988,518.000000,520.049988,473.993408,860928
2015-11-16,518.000000,518.549988,508.000000,515.950012,470.256500,1347660
2015-11-17,516.049988,527.750000,516.049988,523.500000,477.137817,2175347
2015-11-18,523.500000,530.400024,515.000000,516.700012,470.940094,892774
2015-11-19,521.500000,535.799988,520.000000,534.400024,487.072540,1214934
2015-11-20,534.950012,540.000000,531.000000,534.900024,487.528229,1126241
2015-11-23,536.000000,544.750000,535.099976,539.000000,491.265167,839938
2015-11-24,535.099976,543.750000,532.450012,537.549988,489.943573,985303
2015-11-26,538.000000,544.000000,527.049988,529.599976,482.697632,3051131
2015-11-27,529.900024,536.849976,528.500000,534.299988,486.981354,772320
2015-11-30,534.900024,541.200012,530.000000,533.450012,486.206635,2080681
2015-12-01,533.000000,543.099976,533.000000,542.150024,494.136200,1079295
2015-12-02,543.000000,545.599976,537.150024,540.000000,492.176636,715680
2015-12-03,539.599976,544.500000,536.000000,542.599976,494.546356,852540
2015-12-04,539.950012,544.599976,534.000000,536.349976,488.849823,938866
2015-12-07,536.000000,546.500000,535.150024,544.650024,496.414764,788606
2015-12-08,544.950012,546.000000,528.599976,530.700012,483.700226,1061492
2015-12-09,531.000000,537.500000,525.099976,527.349976,480.646912,1223560
2015-12-10,530.400024,540.500000,523.799988,538.750000,491.037323,702931
2015-12-11,540.000000,543.900024,535.099976,536.950012,489.396667,926348
2015-12-14,527.000000,545.000000,527.000000,543.650024,495.503326,773988
2015-12-15,548.000000,548.000000,516.599976,519.950012,473.902283,2697637
2015-12-16,522.549988,531.000000,520.099976,523.349976,477.001099,1399927
2015-12-17,525.500000,532.150024,520.599976,530.000000,483.062225,2067366
2015-12-18,525.700012,528.000000,521.500000,523.250000,476.909943,1534964
2015-12-21,519.400024,524.400024,514.049988,521.849976,475.634003,874232
2015-12-22,524.000000,526.799988,518.900024,519.549988,473.537689,666767
2015-12-23,525.000000,525.049988,516.599976,518.049988,472.170532,697224
2015-12-24,520.000000,521.750000,516.000000,516.950012,471.167969,453150
2015-12-28,516.049988,520.500000,512.400024,518.799988,472.854095,1083432
2015-12-29,520.950012,522.000000,518.000000,518.950012,472.990814,570433
2015-12-30,519.500000,528.000000,519.250000,525.150024,478.641693,1227498
2015-12-31,523.299988,526.000000,520.349976,521.650024,475.451782,421683
2016-01-01,524.900024,524.900024,518.500000,520.049988,473.993408,312042
2016-01-04,520.049988,521.299988,505.000000,516.400024,470.666656,2684305
2016-01-05,516.950012,523.299988,516.599976,521.900024,475.679596,1707124
2016-01-06,522.000000,527.000000,520.799988,525.099976,478.596130,1456740
2016-01-07,521.099976,522.450012,504.000000,510.799988,465.562592,2014798
2016-01-08,516.000000,526.250000,512.750000,522.150024,475.907440,1426135
2016-01-11,517.000000,517.000000,505.850006,507.299988,462.372559,1791903
2016-01-12,507.950012,509.299988,498.000000,507.399994,462.463684,1836753
2016-01-13,508.000000,512.250000,496.750000,504.450012,459.774963,1431164
2016-01-14,497.000000,516.000000,494.049988,514.000000,468.479187,2022474
2016-01-15,519.000000,529.950012,511.850006,520.549988,474.449127,1612782
2016-01-18,516.000000,526.950012,514.200012,517.400024,471.578125,1035936
2016-01-19,518.000000,521.599976,510.100006,512.500000,467.112030,978429
2016-01-20,507.250000,512.799988,503.600006,507.000000,462.099152,2002842
2016-01-21,508.000000,516.299988,506.549988,507.350006,462.418152,1873696
2016-01-22,513.000000,516.750000,503.700012,514.250000,468.707031,894565
2016-01-25,517.000000,523.750000,513.500000,514.549988,468.980499,689789
2016-01-27,514.000000,515.599976,501.000000,503.049988,458.498993,2171390
2016-01-28,505.000000,509.250000,495.899994,500.049988,455.764648,2091098
2016-01-29,500.000000,505.649994,492.950012,501.399994,456.995056,1583928
2016-02-01,504.950012,518.400024,496.149994,497.600006,453.531616,2717866
2016-02-02,496.000000,499.350006,472.100006,474.450012,432.431824,5733789
2016-02-03,471.000000,476.799988,465.500000,472.200012,430.381104,2019903
2016-02-04,478.899994,478.899994,465.100006,469.450012,427.874634,1465102
2016-02-05,471.899994,476.299988,468.100006,475.100006,433.024261,1196754
2016-02-08,471.500000,482.000000,468.200012,470.649994,428.968353,598666
2016-02-09,465.000000,467.850006,446.450012,448.250000,408.552124,2352111
2016-02-10,447.899994,447.899994,436.750000,440.399994,401.397339,2686031
2016-02-11,440.399994,443.100006,429.000000,431.950012,393.695709,1731120
2016-02-12,438.000000,439.149994,425.250000,430.000000,391.918396,1443312
2016-02-15,432.149994,439.100006,428.100006,430.299988,392.191833,1888109
2016-02-16,434.950012,436.399994,419.649994,422.850006,385.401642,979478
2016-02-17,422.350006,431.500000,415.149994,429.549988,391.508240,1169666
2016-02-18,434.950012,435.899994,422.899994,429.399994,391.371521,1262032
2016-02-19,428.600006,442.549988,426.549988,440.500000,401.488525,1644603
2016-02-22,440.549988,441.899994,426.549988,431.700012,393.467865,1155619
2016-02-23,431.700012,432.399994,424.000000,428.600006,390.642395,1074713
2016-02-24,425.000000,428.000000,418.350006,422.049988,384.672394,822293
2016-02-25,421.899994,423.799988,411.000000,416.299988,379.431702,2406282
2016-02-26,419.250000,424.950012,411.299988,417.750000,380.753235,1912583
2016-02-29,417.500000,424.000000,407.399994,415.549988,378.748108,1555018
2016-03-01,417.000000,435.000000,416.000000,432.250000,393.969116,1570024
2016-03-02,438.450012,460.750000,434.049988,455.549988,415.205627,2339747
2016-03-03,459.700012,464.000000,452.200012,461.750000,420.856567,2371409
2016-03-04,460.000000,462.000000,449.950012,451.250000,411.286469,2756908
2016-03-08,455.000000,459.549988,445.000000,448.850006,409.098999,2050957
2016-03-09,443.899994,467.500000,442.100006,464.149994,423.044006,4030260
2016-03-10,469.850006,473.200012,464.200012,466.149994,424.866913,3266594
2016-03-11,467.950012,470.000000,455.600006,458.049988,417.484192,1025718
2016-03-14,460.000000,472.299988,458.000000,470.200012,428.558228,5115313
2016-03-15,472.600006,475.250000,459.000000,460.299988,419.534973,996244
2016-03-16,457.000000,469.149994,456.500000,465.799988,424.547852,1223337
2016-03-17,471.000000,490.000000,471.000000,486.750000,443.642517,2474194
2016-03-18,488.000000,496.000000,483.149994,492.450012,448.837738,3064899
2016-03-21,492.450012,498.399994,486.000000,490.100006,446.695801,1653354
2016-03-22,490.100006,492.750000,480.200012,484.200012,441.318359,2064995
2016-03-23,484.000000,484.649994,474.649994,479.899994,437.399139,1458923
2016-03-28,482.000000,485.250000,464.000000,474.700012,432.659729,3609846
2016-03-29,475.100006,479.850006,464.000000,467.600006,426.188477,2044000
2016-03-30,471.000000,478.799988,465.750000,472.850006,430.973511,3203825
2016-03-31,475.000000,483.000000,473.200012,474.950012,432.887573,4630177
2016-04-01,476.000000,476.049988,460.000000,463.100006,422.086975,2394963
2016-04-04,468.000000,474.000000,466.200012,470.549988,428.877167,1708093
2016-04-05,472.500000,473.000000,460.100006,462.250000,421.312286,1430387
2016-04-06,463.500000,465.350006,448.399994,453.000000,412.881439,2671558
2016-04-07,454.799988,459.000000,442.899994,444.450012,405.088684,1891494
2016-04-08,444.399994,457.799988,444.000000,455.850006,415.479095,2043759
2016-04-11,455.850006,471.399994,451.000000,469.600006,428.011353,1008816
2016-04-12,469.750000,472.700012,460.100006,464.450012,423.317444,1901106
2016-04-13,469.500000,472.600006,465.899994,471.399994,429.651947,1062026
2016-04-18,475.000000,482.000000,472.250000,476.700012,434.482544,1780726
2016-04-20,480.000000,488.500000,476.000000,483.549988,440.725891,1450742
2016-04-21,484.000000,486.500000,474.100006,476.350006,434.163544,1179377
2016-04-22,477.049988,487.750000,474.600006,479.899994,437.399139,2058353
2016-04-25,481.799988,484.700012,469.100006,472.000000,430.198792,784214
2016-04-26,472.200012,477.000000,465.700012,475.500000,433.388824,1123091
2016-04-27,477.000000,484.100006,473.399994,479.250000,436.806732,955123
2016-04-28,480.000000,483.799988,468.200012,480.149994,437.626984,4152895
2016-04-29,477.000000,489.000000,476.000000,486.149994,443.095612,2295767
2016-05-02,485.000000,485.000000,475.600006,477.200012,434.938293,1076011
2016-05-03,477.200012,483.399994,465.000000,467.200012,425.823914,1721645
2016-05-04,464.000000,471.100006,459.700012,466.950012,425.596039,1379336
2016-05-05,466.799988,482.000000,465.000000,479.350006,436.897858,1484568
2016-05-06,475.200012,479.000000,470.399994,473.049988,431.155792,948747
2016-05-09,475.100006,480.649994,474.000000,478.600006,436.214264,827632
2016-05-10,479.450012,485.600006,475.649994,482.700012,439.951202,2296911
2016-05-11,477.899994,483.600006,471.500000,473.899994,431.930481,1749723
2016-05-12,471.500000,484.399994,471.500000,481.200012,438.584045,1123199
2016-05-13,482.000000,483.500000,476.200012,479.799988,437.307983,1078921
2016-05-16,479.000000,494.899994,477.850006,486.950012,443.824829,1732776
2016-05-17,489.000000,493.899994,481.799988,483.799988,440.953735,868879
2016-05-18,481.049988,486.250000,480.000000,484.750000,441.819611,1371699
2016-05-19,484.200012,487.500000,481.149994,484.000000,441.136017,1292336
2016-05-20,482.299988,489.450012,474.850006,475.850006,433.707825,741237
2016-05-23,478.100006,481.000000,472.799988,476.450012,434.254730,1069529
2016-05-24,476.000000,485.700012,464.600006,480.250000,437.718140,2610091
2016-05-25,499.100006,532.000000,494.500000,528.500000,481.695038,10804773
2016-05-26,530.000000,547.000000,520.250000,542.299988,494.272858,3270866
2016-05-27,539.000000,541.000000,533.599976,535.900024,488.439697,1572528
2016-05-30,535.799988,564.000000,535.000000,543.549988,495.412201,2901801
2016-05-31,544.099976,548.000000,536.650024,540.349976,492.495575,2896981
2016-06-01,541.000000,543.200012,537.299988,540.000000,492.176636,1093756
2016-06-02,537.000000,552.500000,537.000000,546.150024,497.781982,1862166
2016-06-03,551.450012,557.549988,546.150024,551.700012,502.840393,1706048
2016-06-06,550.799988,551.900024,534.250000,539.599976,491.812073,1614098
2016-06-07,544.900024,544.900024,533.450012,536.299988,488.804260,1763517
2016-06-08,540.000000,540.000000,533.000000,535.650024,488.211823,739380
2016-06-09,537.900024,537.900024,528.299988,534.450012,487.118103,1085142
2016-06-10,535.700012,540.450012,530.750000,537.549988,489.943573,565211
2016-06-13,534.200012,536.400024,528.549988,534.099976,486.799042,852440
2016-06-14,531.049988,537.400024,528.500000,533.299988,486.069916,736886
2016-06-15,535.000000,542.000000,530.000000,540.900024,492.996887,648970
2016-06-16,537.049988,543.349976,530.500000,533.099976,485.887634,1181394
2016-06-17,533.099976,542.000000,532.299988,535.250000,487.847229,946013
2016-06-20,534.000000,548.849976,532.099976,544.299988,496.095764,1592795
2016-06-21,543.900024,544.299988,533.000000,535.000000,487.619354,1344360
2016-06-22,540.799988,542.000000,530.549988,532.750000,485.568634,1211966
2016-06-23,533.099976,535.000000,526.650024,531.349976,484.292633,1027592
2016-06-24,513.000000,516.950012,493.549988,507.049988,462.144684,3567473
2016-06-27,499.000000,509.000000,499.000000,504.649994,459.957245,1135682
2016-06-28,505.000000,512.599976,500.100006,501.000000,456.630493,1518673
2016-06-29,504.500000,507.250000,499.299988,504.950012,460.230713,1209538
2016-06-30,509.100006,509.700012,502.350006,505.750000,460.959808,2334281
2016-07-01,508.200012,516.549988,506.299988,511.399994,466.109467,715389
2016-07-04,511.000000,524.000000,510.549988,519.099976,473.127533,1250195
2016-07-05,516.799988,519.000000,513.049988,515.250000,469.618500,456205
2016-07-07,512.799988,515.000000,503.500000,504.549988,459.866089,1036078
2016-07-08,501.000000,507.450012,499.000000,502.950012,458.407806,733349
2016-07-11,505.950012,512.400024,504.450012,508.399994,463.375183,729356
2016-07-12,509.149994,511.899994,505.000000,507.200012,462.281433,931824
2016-07-13,509.000000,511.500000,504.950012,506.549988,461.688965,1194115
2016-07-14,506.950012,519.500000,506.500000,518.150024,472.261688,753846
2016-07-15,520.700012,523.799988,501.899994,504.049988,459.410400,2417368
2016-07-18,505.100006,509.899994,503.000000,506.600006,461.734558,1132642
2016-07-19,506.799988,511.899994,504.049988,507.600006,462.645996,1013525
2016-07-20,504.250000,509.600006,504.100006,505.350006,460.595245,1424321
2016-07-21,506.000000,508.500000,503.200012,505.299988,460.549652,528981
2016-07-22,507.000000,508.500000,504.399994,504.899994,460.185089,1008674
2016-07-25,505.000000,511.399994,502.799988,508.399994,463.375183,1028518
2016-07-26,508.000000,512.750000,500.000000,502.500000,457.997650,3069751
2016-07-27,502.100006,506.450012,501.100006,504.250000,459.592651,744952
2016-07-28,498.000000,499.000000,482.100006,485.549988,447.878021,1867921
2016-07-29,488.950012,490.899994,482.549988,487.950012,450.091827,1134853
2016-08-01,485.200012,493.000000,476.100006,490.149994,452.121124,2125956
2016-08-02,486.000000,509.700012,485.100006,499.200012,460.468994,4792350
2016-08-03,501.200012,503.950012,493.100006,496.899994,458.347412,1196987
2016-08-04,498.899994,503.899994,494.200012,499.950012,461.160797,793067
2016-08-05,502.000000,507.500000,493.299988,495.049988,456.640961,1681614
2016-08-08,496.000000,504.500000,496.000000,503.649994,464.573700,913042
2016-08-09,505.000000,505.799988,495.549988,502.500000,463.512939,1299439
2016-08-10,504.000000,504.000000,491.500000,497.200012,458.624146,1326514
2016-08-11,501.000000,501.899994,495.299988,500.100006,461.299133,1681953
2016-08-12,504.000000,504.000000,488.399994,493.350006,455.072876,3618973
2016-08-16,490.549988,491.750000,478.250000,482.950012,445.479767,2087382
2016-08-17,483.100006,487.000000,472.200012,474.649994,437.823700,913427
2016-08-18,477.649994,478.700012,468.250000,469.500000,433.073273,1005420
2016-08-19,470.000000,477.200012,470.000000,473.200012,436.486237,3664586
2016-08-22,472.000000,474.299988,465.000000,466.350006,430.167694,1107412
2016-08-23,466.700012,474.500000,461.500000,465.799988,429.660339,1617568
2016-08-24,467.000000,471.700012,463.500000,467.049988,430.813385,894108
2016-08-25,470.200012,470.950012,455.899994,458.100006,422.557739,1769817
2016-08-26,460.000000,463.700012,457.000000,459.950012,424.264221,857182
2016-08-29,462.700012,462.700012,448.549988,449.549988,414.671112,797904
2016-08-30,451.500000,464.700012,451.200012,462.950012,427.031464,981748
2016-08-31,462.000000,473.799988,461.549988,468.799988,432.427582,1779070
2016-09-01,470.000000,476.399994,466.299988,469.149994,432.750427,1046734
2016-09-02,469.950012,474.200012,465.950012,471.850006,435.240967,1070131
2016-09-06,470.000000,481.250000,467.399994,480.049988,442.804718,1553926
2016-09-07,481.200012,483.500000,470.149994,471.850006,435.240967,1254946
2016-09-08,465.000000,466.950012,455.000000,459.049988,423.434021,3145694
2016-09-09,458.000000,465.450012,451.299988,458.299988,422.742218,1469794
2016-09-12,454.000000,466.399994,453.000000,463.850006,427.861664,1746181
2016-09-14,466.700012,472.600006,463.649994,466.700012,430.490509,1321007
2016-09-15,469.000000,471.899994,460.799988,462.750000,426.847015,956858
2016-09-16,467.399994,469.000000,459.000000,465.299988,429.199127,1477056
2016-09-19,468.200012,474.700012,464.350006,466.600006,430.398285,1134564
2016-09-20,469.000000,469.000000,460.250000,462.200012,426.339691,913111
2016-09-21,464.000000,465.750000,455.100006,461.149994,425.371124,2142358
2016-09-22,465.000000,466.799988,453.750000,454.750000,419.467682,2766927
2016-09-23,458.000000,458.000000,452.850006,454.600006,419.329315,2221151
2016-09-26,452.049988,454.200012,446.000000,448.950012,414.117676,1027167
2016-09-27,446.000000,453.399994,446.000000,447.850006,413.102997,1306463
2016-09-28,449.000000,449.000000,439.399994,440.500000,406.323273,1785763
2016-09-29,444.000000,444.000000,424.299988,427.149994,394.009033,4331711
2016-09-30,435.000000,435.000000,418.700012,419.850006,387.275421,2210429
2016-10-03,420.000000,425.000000,418.200012,420.700012,388.059509,1754766
2016-10-04,424.649994,431.899994,422.250000,428.700012,395.438782,2145572
2016-10-05,431.100006,433.000000,423.250000,425.299988,392.302582,1476240
2016-10-06,425.000000,428.649994,419.149994,420.750000,388.105591,1559084
2016-10-07,421.899994,424.399994,417.200012,419.750000,387.183197,1562901
2016-10-10,421.500000,424.799988,417.000000,421.850006,389.120270,997527
2016-10-13,421.700012,424.700012,417.500000,422.200012,389.443115,2473032
2016-10-14,423.500000,429.649994,418.000000,419.100006,386.583649,6379695
2016-10-17,421.000000,421.000000,405.500000,408.549988,376.852142,3248168
2016-10-18,408.000000,430.799988,405.750000,425.100006,392.118134,7264158
2016-10-19,427.850006,436.450012,419.100006,424.899994,391.933624,4525016
2016-10-20,424.250000,429.200012,421.200012,425.000000,392.025909,2133653
2016-10-21,428.850006,436.100006,422.200012,434.100006,400.419830,4853235
2016-10-24,436.000000,438.500000,427.600006,429.149994,395.853912,2292196
2016-10-25,431.000000,437.750000,429.299988,434.049988,400.373688,1684650
2016-10-26,434.000000,435.000000,421.950012,423.049988,390.227112,2685974
2016-10-27,423.000000,426.549988,412.649994,414.100006,381.971558,3706854
2016-10-28,429.000000,444.000000,429.000000,435.649994,401.849579,12710319
2016-11-01,436.000000,436.000000,429.549988,433.549988,399.912476,4643934
2016-11-02,422.250000,433.450012,422.250000,429.799988,396.453461,3387397
2016-11-03,431.000000,432.000000,424.000000,428.000000,394.793091,2159069
2016-11-04,428.000000,434.899994,414.799988,430.049988,396.684052,7835863
2016-11-07,435.000000,449.450012,430.549988,444.850006,410.335815,7039296
2016-11-08,446.200012,455.799988,445.350006,454.149994,418.914215,5501834
2016-11-09,419.899994,444.000000,409.000000,434.500000,400.788788,4852450
2016-11-10,447.500000,449.149994,435.000000,442.250000,407.937500,3301285
2016-11-11,440.000000,440.000000,428.000000,429.399994,396.084473,1161656
2016-11-15,435.000000,437.200012,427.299988,430.950012,397.514252,6787283
2016-11-16,434.000000,448.000000,433.000000,443.600006,409.182770,9156138
2016-11-17,447.000000,455.000000,439.500000,441.850006,407.568542,2616362
2016-11-18,440.000000,449.000000,437.799988,445.299988,410.750854,2041621
2016-11-21,445.899994,452.000000,440.899994,447.149994,412.457336,2718966
2016-11-22,448.000000,455.000000,446.200012,453.399994,418.222412,2409601
2016-11-23,457.000000,458.950012,448.049988,453.100006,417.945679,1950811
2016-11-24,450.700012,464.500000,450.100006,458.649994,423.065063,2574455
2016-11-25,461.899994,489.500000,461.149994,487.250000,449.446136,4561987
2016-11-28,485.950012,495.850006,482.500000,489.350006,451.383209,2279428
2016-11-29,489.399994,494.399994,481.299988,483.850006,446.309906,2029150
2016-11-30,487.250000,489.799988,481.350006,485.200012,447.555206,2604888
2016-12-01,480.049988,485.200012,471.399994,475.049988,438.192657,2059534
2016-12-02,477.000000,481.950012,471.000000,473.399994,436.670715,2450542
2016-12-05,467.000000,476.600006,459.350006,462.399994,426.524170,1727408
2016-12-06,463.000000,469.500000,462.399994,465.450012,429.337524,1073627
2016-12-07,468.850006,470.000000,453.750000,455.600006,420.251740,1540255
2016-12-08,459.899994,465.600006,457.100006,463.750000,427.769379,1158682
2016-12-09,467.000000,474.950012,465.000000,471.700012,435.102600,2017058
2016-12-12,473.950012,474.049988,466.700012,469.399994,432.981018,709914
2016-12-13,470.000000,487.500000,467.299988,484.549988,446.955597,1863492
2016-12-14,484.000000,487.000000,473.350006,476.649994,439.668549,1702307
2016-12-15,475.250000,482.000000,468.049988,477.450012,440.406494,3292408
2016-12-16,481.399994,482.100006,475.000000,477.149994,440.129730,2185723
2016-12-19,474.000000,475.600006,470.450012,473.350006,436.624542,1389090
2016-12-20,476.899994,480.750000,473.649994,476.750000,439.760803,1919780
2016-12-21,478.000000,479.600006,472.500000,474.450012,437.639252,667563
2016-12-22,472.299988,477.200012,464.549988,473.950012,437.178009,932766
2016-12-23,474.000000,477.450012,465.250000,467.100006,430.859497,942216
2016-12-26,463.250000,468.049988,460.399994,463.600006,427.631073,572307
2016-12-27,460.500000,474.000000,460.049988,468.200012,431.874146,1061513
2016-12-28,469.000000,477.000000,469.000000,474.149994,437.362488,1658315
2016-12-29,471.049988,484.450012,469.500000,482.700012,445.249176,2079991
2016-12-30,482.000000,493.000000,482.000000,488.899994,450.968109,1817123
2017-01-02,494.500000,496.899994,486.500000,488.000000,450.137939,1203138
2017-01-03,488.700012,495.000000,487.200012,491.549988,453.412506,1006546
2017-01-04,490.000000,504.500000,488.549988,500.600006,461.760376,1989140
2017-01-05,505.000000,507.000000,485.950012,488.100006,450.230225,2295824
2017-01-06,487.500000,487.899994,466.200012,469.750000,433.303894,3307502
2017-01-09,465.049988,477.899994,462.000000,473.450012,436.716827,1812454
2017-01-10,474.350006,475.000000,467.649994,473.500000,436.762939,1634891
2017-01-11,473.299988,478.450012,469.000000,474.049988,437.270264,2058634
2017-01-12,475.000000,486.799988,472.200012,481.200012,443.865540,1970093
2017-01-13,484.200012,492.899994,481.899994,488.500000,450.599182,2754723
2017-01-16,488.250000,490.549988,479.000000,487.149994,449.353882,1258527
2017-01-17,488.000000,495.000000,484.700012,486.750000,448.984894,1233813
2017-01-18,488.000000,494.899994,481.500000,483.649994,446.125427,1336551
2017-01-19,480.000000,485.250000,477.450012,481.399994,444.050018,1586512
