Date,Open,High,Low,Close,Adj Close,Volume
2015-06-24,139.050003,140.550003,139.050003,139.850006,120.293350,1744552
2015-06-25,140.199997,141.899994,138.850006,141.300003,121.540588,6257761
2015-06-26,140.500000,141.250000,138.899994,139.100006,119.648239,2353848
2015-06-29,137.800003,140.199997,137.699997,139.500000,119.992287,1941928
2015-06-30,139.500000,140.399994,137.649994,139.100006,119.648239,1456218
2015-07-01,139.149994,143.100006,138.399994,142.350006,122.443733,1118472
2015-07-02,142.949997,143.000000,140.600006,141.500000,121.712616,1668134
2015-07-03,140.500000,142.949997,140.500000,141.500000,121.712616,1716355
2015-07-06,140.500000,142.199997,139.699997,140.000000,120.422348,1172194
2015-07-07,141.000000,141.500000,138.250000,138.600006,119.218124,1819404
2015-07-08,138.100006,139.199997,136.399994,138.000000,118.702042,1372722
2015-07-09,138.100006,138.550003,136.899994,137.000000,117.841881,1394007
2015-07-10,137.100006,139.149994,136.850006,138.649994,119.261147,1631844
2015-07-13,138.399994,140.399994,137.050003,140.000000,120.422348,906970
2015-07-14,140.100006,140.949997,138.800003,140.199997,120.594391,1274035
2015-07-15,140.050003,140.699997,139.500000,139.750000,120.207321,846494
2015-07-16,139.699997,140.149994,139.100006,139.600006,120.078300,1027825
2015-07-17,139.649994,141.750000,139.500000,141.199997,121.454536,954246
2015-07-20,141.750000,141.750000,140.050003,140.199997,120.594391,938416
2015-07-21,140.149994,140.899994,139.649994,140.000000,120.422348,740188
2015-07-22,139.699997,143.250000,138.800003,142.800003,122.830818,1063200
2015-07-23,143.100006,143.300003,140.750000,142.250000,122.357712,689275
2015-07-24,142.199997,142.949997,141.199997,142.050003,122.185684,951910
2015-07-27,141.350006,142.949997,140.050003,140.399994,120.766418,729175
2015-07-28,141.000000,141.699997,139.449997,141.350006,121.583588,870273
2015-07-29,140.699997,141.300003,139.500000,140.000000,120.422348,1069275
2015-07-30,140.199997,143.250000,139.899994,142.399994,122.486740,1655434
2015-07-31,142.850006,142.850006,140.399994,142.000000,122.142677,1100531
2015-08-03,141.050003,142.899994,140.300003,140.600006,120.938454,848460
2015-08-04,140.500000,142.500000,139.949997,141.000000,121.282509,563350
2015-08-05,141.000000,141.449997,140.100006,140.750000,121.067490,623171
2015-08-06,140.300003,141.899994,140.199997,141.050003,121.325539,728542
2015-08-07,140.550003,142.300003,139.350006,139.600006,120.078300,1245303
2015-08-10,140.100006,141.500000,137.399994,138.050003,118.745056,1446049
2015-08-11,140.000000,140.800003,135.600006,137.949997,118.659019,2178682
2015-08-12,137.000000,137.899994,135.699997,136.000000,116.981735,828294
2015-08-13,135.800003,138.600006,126.000000,137.800003,118.530006,1389502
2015-08-14,137.800003,139.050003,137.699997,138.350006,119.003098,733884
2015-08-17,138.500000,139.449997,136.949997,138.100006,118.788055,457753
2015-08-18,138.100006,138.699997,136.649994,137.399994,118.185936,822375
2015-08-19,137.500000,138.399994,136.100006,136.449997,117.368790,1359960
2015-08-20,135.100006,136.949997,134.350006,136.100006,117.067757,1269009
2015-08-21,135.000000,135.199997,133.050003,133.399994,114.745308,2263604
2015-08-24,130.850006,132.500000,127.699997,131.100006,112.766945,4303787
2015-08-25,131.000000,133.649994,125.150002,128.600006,110.616539,6951104
2015-08-26,128.600006,132.800003,128.000000,130.949997,112.637909,1471671
2015-08-27,132.449997,138.449997,130.250000,134.850006,115.992554,3038640
2015-08-28,135.600006,137.500000,133.699997,135.149994,116.250603,1240416
2015-08-31,134.500000,135.449997,130.100006,130.649994,112.379875,1296963
2015-09-01,129.350006,131.100006,128.000000,129.100006,111.046631,2234902
2015-09-02,129.300003,130.000000,123.750000,125.199997,107.691994,2535460
2015-09-03,125.400002,128.050003,125.099998,127.199997,109.412315,1751885
2015-09-04,126.900002,126.900002,122.449997,123.599998,106.315750,2176057
2015-09-07,122.800003,124.900002,120.550003,122.300003,106.324432,1750645
2015-09-08,122.000000,127.500000,121.099998,126.050003,109.584587,1660319
2015-09-09,129.399994,130.500000,124.599998,126.000000,109.541122,1800797
2015-09-10,124.750000,124.750000,120.699997,123.349998,107.237274,2241305
2015-09-11,124.000000,125.800003,123.099998,124.300003,108.063187,1003321
2015-09-14,124.800003,127.949997,123.500000,127.550003,110.888657,1350532
2015-09-15,127.500000,130.149994,126.000000,128.350006,111.584160,1794121
2015-09-16,128.500000,131.500000,128.000000,131.100006,113.974937,1500948
2015-09-18,132.000000,134.899994,131.500000,133.500000,116.061424,1524585
2015-09-21,132.800003,137.000000,131.699997,136.550003,118.713028,1710489
2015-09-22,136.699997,137.000000,129.250000,131.000000,113.887993,1472932
2015-09-23,131.050003,132.000000,125.800003,127.800003,111.105995,3248948
2015-09-24,128.000000,130.050003,124.550003,125.400002,109.019501,5475330
2015-09-28,126.449997,129.000000,124.699997,126.800003,110.236626,1353967
2015-09-29,125.849998,130.500000,125.400002,128.350006,111.584160,1358355
2015-09-30,128.399994,132.699997,128.350006,132.350006,115.061661,1714312
2015-10-01,133.000000,133.899994,130.250000,130.550003,113.496780,1136557
2015-10-05,131.000000,134.149994,130.949997,132.500000,115.192070,1018931
2015-10-06,132.850006,134.500000,131.699997,132.250000,114.974709,1051024
2015-10-07,132.600006,133.199997,131.699997,132.550003,115.235512,789213
2015-10-08,132.899994,133.000000,131.600006,132.449997,115.148582,741903
2015-10-09,133.000000,133.500000,131.899994,132.550003,115.235512,799524
2015-10-12,132.500000,133.699997,131.800003,133.300003,115.887550,885722
2015-10-13,133.000000,133.699997,132.449997,133.050003,115.670212,402413
2015-10-14,132.899994,133.500000,132.199997,133.000000,115.626740,968795
2015-10-15,133.500000,135.449997,133.199997,135.050003,117.408958,1664777
2015-10-16,135.399994,136.000000,133.600006,135.000000,117.365486,2053963
2015-10-19,135.000000,135.350006,132.850006,133.800003,116.322235,922612
2015-10-20,134.000000,137.100006,133.500000,135.899994,118.147903,1854453
2015-10-21,136.000000,137.199997,134.899994,135.899994,118.147903,1971136
2015-10-23,136.500000,137.550003,135.500000,136.350006,118.539154,1331804
2015-10-26,136.500000,136.850006,135.250000,135.750000,118.017509,1006064
2015-10-27,135.550003,136.250000,133.449997,133.899994,116.409180,945490
2015-10-28,133.149994,133.949997,130.449997,131.050003,113.931458,2658244
2015-10-29,130.600006,130.600006,126.199997,128.149994,111.410271,3744837
2015-10-30,128.500000,131.850006,128.250000,128.750000,111.931908,1706662
2015-11-02,128.750000,129.399994,127.150002,128.949997,112.105766,847857
2015-11-03,130.449997,132.149994,130.199997,131.649994,114.453072,1619892
2015-11-04,133.199997,133.899994,130.399994,131.199997,114.061874,5744656
2015-11-05,131.800003,132.500000,130.399994,130.949997,113.844513,5288705
2015-11-06,132.399994,132.500000,129.050003,131.300003,114.148811,2373641
2015-11-09,129.000000,130.899994,126.650002,130.050003,113.062080,2959219
2015-11-10,129.199997,129.949997,127.699997,128.300003,111.540680,861249
2015-11-13,128.000000,131.399994,127.500000,130.199997,113.192505,780118
2015-11-16,129.500000,130.699997,128.550003,129.000000,112.149239,822607
2015-11-17,129.250000,131.800003,129.199997,130.750000,113.670647,901499
2015-11-18,130.649994,131.600006,129.750000,130.899994,113.801048,746679
2015-11-19,131.699997,132.699997,130.449997,131.850006,114.626968,1419395
2015-11-20,132.000000,132.699997,130.399994,130.899994,113.801048,1219764
2015-11-23,130.500000,131.800003,130.500000,131.399994,114.235733,1224691
2015-11-24,131.000000,132.600006,130.949997,131.850006,114.626968,698353
2015-11-26,131.500000,134.449997,131.399994,133.800003,116.322235,2346493
2015-11-27,133.649994,134.000000,132.500000,133.500000,116.061424,903170
2015-11-30,133.550003,136.899994,133.300003,136.199997,118.408737,1128932
2015-12-01,136.100006,138.000000,135.350006,136.000000,118.234856,1417770
2015-12-02,136.000000,136.550003,134.600006,135.399994,117.713234,782402
2015-12-03,135.000000,136.000000,133.300003,133.800003,116.322235,659922
2015-12-04,133.699997,133.699997,130.449997,130.750000,113.670647,774313
2015-12-07,131.000000,131.850006,129.699997,131.149994,114.018387,858288
2015-12-08,131.000000,131.199997,129.350006,130.199997,113.192505,826677
2015-12-09,129.699997,131.699997,129.050003,130.149994,113.149017,1236909
2015-12-10,130.000000,131.000000,129.250000,130.750000,113.670647,611367
2015-12-11,131.000000,131.000000,127.400002,128.000000,111.279861,852171
2015-12-14,127.300003,129.399994,126.750000,128.149994,111.410271,873292
2015-12-15,128.149994,129.800003,127.250000,129.500000,112.583923,1036353
2015-12-16,130.000000,134.100006,129.699997,133.350006,115.931023,1475715
2015-12-17,133.300003,135.149994,131.750000,134.550003,116.974274,614603
2015-12-18,134.000000,136.500000,133.050003,135.399994,117.713234,15759863
2015-12-21,135.399994,139.899994,135.399994,139.449997,121.234192,3508896
2015-12-22,139.550003,140.600006,137.949997,138.500000,120.408287,5429675
